frequency_ghz,cold_load,hot_load
1.125732422,4596420.508333334,4598140.345000000
1.125976562,4600935.427777777,4602116.135000000
1.126220703,4600935.564444444,4602971.324444445
1.126464844,4596851.272222222,4599239.511111111
1.126708984,4598781.185555556,4600704.736111111
1.126953125,4601713.036666667,4603964.376111111
1.127197266,4600342.175000000,4602384.544444445
1.127441406,4598051.927777777,4600299.340555555
1.127685547,4600554.658888889,4603257.660000000
1.127929688,4590545.691111111,4591957.407222223
1.128173828,4578953.641666667,4579289.798888889
1.128417969,4599157.948888889,4600297.372222222
1.128662109,4599732.012777777,4601734.827222222
1.128906250,4593364.782222223,4595965.812222222
1.129150391,4600849.345555556,4603390.738888889
1.129394531,4599825.028888889,4602601.799444444
1.129638672,4589110.456111111,4591636.788888888
1.129882812,4599565.487222223,4601789.132222222
1.130126953,4607160.922777778,4609502.790555555
1.130371094,4608944.865000000,4611703.208333333
1.130615234,4631232.513333334,4632651.010555555
1.130859375,4631644.775555556,4632675.410555555
1.131103516,4604222.953888888,4605747.510000000
1.131347656,4590206.612777778,4591921.958333333
1.131591797,4613386.254444445,4615398.825000000
1.131835938,4611308.018333334,4612894.264444444
1.132080078,4611498.899444444,4612930.771666666
1.132324219,4615110.272222222,4616170.383333334
1.132568359,4605222.146666666,4607122.279444444
1.132812500,4565454.313333333,4567029.223888889
1.133056641,4609367.619444445,4610277.381111111
1.133300781,4622411.100000000,4623107.146111111
1.133544922,4616797.602222222,4617990.983333333
1.133789062,4614702.746666667,4616716.098333334
1.134033203,4614728.288888888,4616721.150000000
1.134277344,4611017.030000000,4612896.686111111
1.134521484,4608383.778333333,4609537.160000000
1.134765625,4601601.236111111,4602562.861111111
1.135009766,4601525.245000000,4601978.193888889
1.135253906,4600721.984444444,4601643.353333334
1.135498047,4606570.091111111,4607143.800000000
1.135742188,4605150.818888889,4605103.612222223
1.135986328,4605043.077777778,4604998.125555555
1.136230469,4613754.923888889,4614786.980555556
1.136474609,4610628.963888889,4612256.545000000
1.136718750,4593982.228333334,4595631.166111111
1.136962891,4600685.872777778,4602613.642777778
1.137207031,4562142.163888888,4564549.902777778
1.137451172,4366757.580000000,4369604.771111111
1.137695312,4474532.855000000,4476523.855555556
1.137939453,4594467.399444444,4595388.584444445
1.138183594,4594453.812222222,4594630.814444444
1.138427734,4596870.428888889,4597026.214444445
1.138671875,4598444.015000000,4597082.042222222
1.138916016,4601377.583333333,4600502.568888889
1.139160156,4598028.542222222,4598542.889444444
1.139404297,4595163.384444444,4596564.675000000
1.139648438,4580374.180555556,4581682.143888889
1.139892578,4581555.478888889,4584329.463333333
1.140136719,4582504.460555555,4585775.427777777
1.140380859,4568480.106111111,4552183.575000000
1.140625000,4811946.673888889,4697889.688333333
1.140869141,4565667.376666667,4549386.301666667
1.141113281,4576230.103333334,4578583.850000000
1.141357422,4576034.411111111,4578498.320000000
1.141601562,4577109.310000000,4579600.955555555
1.141845703,4579351.228333334,4581436.850000000
1.142089844,4579507.660555555,4581158.843888889
1.142333984,4582209.576111111,4583672.402222223
1.142578125,4580336.446111111,4581696.113888889
1.142822266,4582012.625555555,4583082.476666667
1.143066406,4581456.112222223,4582994.685000000
1.143310547,4585630.942777778,4587853.212777778
1.143554688,4554205.921111112,4555658.785000000
1.143798828,4512487.187222222,4513796.694444444
1.144042969,4579637.038333333,4582417.018888889
1.144287109,4590874.018888889,4591824.219444444
1.144531250,4577343.068888889,4578259.846666667
1.144775391,4587184.657777778,4589778.928888889
1.145019531,4588960.181111111,4591581.080555555
1.145263672,4578891.377222222,4581152.631111111
1.145507812,4586853.592777777,4589255.303333334
1.145751953,4595302.993333333,4597735.727222222
1.145996094,4598098.990000000,4600701.831111111
1.146240234,4603193.323888889,4605032.826111111
1.146484375,4599990.363888889,4602341.941111111
1.146728516,4598119.916666667,4599829.762222222
1.146972656,4597518.295555555,4598660.221666667
1.147216797,4606855.475000000,4608200.390555556
1.147460938,4604583.013333334,4606714.728888889
1.147705078,4603509.468888889,4606428.564444444
1.147949219,4605667.072777778,4608395.810555556
1.148193359,4592976.210555555,4595872.222777777
1.148437500,4549228.570555556,4552226.761111111
1.148681641,4590717.178888889,4592830.945555556
1.148925781,4603727.401666666,4605653.303888889
1.149169922,4601834.903888889,4604657.023888889
1.149414062,4603338.457777778,4605464.463333333
1.149658203,4672900.178888889,4675806.540000000
1.149902344,6825091.808333334,6857014.424444444
1.150146484,6085339.407222223,6107397.519444444
1.150390625,4616989.406666666,4619042.093333334
1.150634766,4606769.961666667,4609283.389444444
1.150878906,4605801.506111111,4608190.588333333
1.151123047,4607685.323888889,4609357.352222222
1.151367188,4600885.679444444,4602788.155000000
1.151611328,4596646.792222222,4598553.373333333
1.151855469,4606621.456111111,4608189.477777778
1.152099609,4604872.538333333,4606426.501666667
1.152343750,4592077.538333333,4594024.828333333
1.152587891,4607084.986111111,4609594.198333333
1.152832031,4606381.865555556,4608631.383888889
1.153076172,4569131.150000000,4572414.314444444
1.153320312,4591076.416111111,4592828.149444444
1.153564453,4609396.011111111,4610949.425000000
1.153808594,4606960.271666666,4609267.234444444
1.154052734,4606864.971666667,4608532.526666666
1.154296875,4599931.977222222,4602388.896666666
1.154541016,4597418.037777778,4600697.098888889
1.154785156,4595057.621666667,4597431.209444445
1.155029297,4599104.490000000,4601031.296666667
1.155273438,4596200.759444444,4598946.128333333
1.155517578,4602781.097777777,4604411.171111112
1.155761719,4602077.321666666,4604048.286666667
1.156005859,4559477.582777778,4561651.543888889
1.156250000,4469640.165555555,4467473.896111111
1.156494141,4554167.976666667,4556589.696111111
1.156738281,4595677.250555555,4597370.567777778
1.156982422,4592400.243888889,4594231.664444445
1.157226562,4591514.309444444,4594648.405000000
1.157470703,4593871.330555555,4597054.062777778
1.157714844,4596151.374444445,4597933.157777778
1.157958984,4600566.409444445,4602087.682777777
1.158203125,4599368.172222222,4601582.325000000
1.158447266,4601222.332222222,4603304.886666667
1.158691406,4600264.246666667,4602262.062222222
1.158935547,4602761.873333333,4604385.442777778
1.159179688,4587904.141111111,4590956.094444444
1.159423828,4570365.516111111,4574076.368333333
1.159667969,4600121.046666667,4602055.945555556
1.159912109,4604609.180555556,4607535.145555556
1.160156250,4592890.296111112,4595713.057777777
1.160400391,4607526.146666666,4609992.073333333
1.160644531,4608635.103888889,4610853.461666667
1.160888672,4597464.407777778,4598974.184444444
1.161132812,4605678.010555555,4607095.218333334
1.161376953,4613896.290000000,4615985.195000000
1.161621094,4612446.871666667,4613925.166666667
1.161865234,4612991.242777778,4615201.551666667
1.162109375,4609959.111111111,4611478.427222222
1.162353516,4561714.077777778,4563491.547222222
1.162597656,4543905.881111111,4545954.217222222
1.162841797,4608810.575000000,4610557.476111111
1.163085938,4608446.365555556,4610220.941111111
1.163330078,4609964.144444444,4611559.226111111
1.163574219,4612796.169444445,4615259.185000000
1.163818359,4605120.002777778,4606607.460555555
1.164062500,4564555.855000000,4564169.370000000
1.164306641,4593779.115555556,4595851.433333334
1.164550781,4604890.921666667,4606762.244444445
1.164794922,4602640.109444444,4604751.923888889
1.165039062,4603224.592222222,4604897.765555556
1.165283203,4605495.666111111,4606900.825555556
1.165527344,4604091.185555556,4605973.205000000
1.165771484,4604983.013333334,4606866.717777777
1.166015625,4603096.901666666,4605464.854444444
1.166259766,4602895.062222222,4604873.995555555
1.166503906,4601712.683333334,4603192.601666667
1.166748047,4603617.675000000,4605829.949444445
1.166992188,4597730.835000000,4599742.198333333
1.167236328,4592810.026111111,4594608.387777777
1.167480469,4599691.627777778,4601529.176111111
1.167724609,4598471.917777778,4600739.845555556
1.167968750,4590438.578333333,4590664.741111111
1.168212891,4597628.034444445,4598964.870555555
1.168457031,4585519.864444445,4588042.297777778
1.168701172,4498215.823333333,4501503.502777778
1.168945312,4551442.516111111,4554286.160555555
1.169189453,4600001.915555555,4601493.232222222
1.169433594,4599177.640000000,4600039.552222222
1.169677734,4599271.603333334,4600832.881666667
1.169921875,4600451.583888889,4602241.473333334
1.170166016,4596155.795555555,4598285.622222222
1.170410156,4592037.931666667,4594574.237777778
1.170654297,4597187.638333334,4599015.161111111
1.170898438,4598045.498333333,4599036.398333333
1.171142578,4595246.048888889,4596937.094444444
1.171386719,4596112.917777778,4597994.721111111
1.171630859,4703066.991111111,4646561.242777778
1.171875000,5982779.229444444,5627733.326666667
1.172119141,4703917.033333333,4646511.345555556
1.172363281,4598198.060555556,4599392.438888889
1.172607422,4597395.482222222,4599161.365000000
1.172851562,4601634.921666667,4602937.067222223
1.173095703,4602826.661666667,4604782.070555556
1.173339844,4600950.542222222,4602228.624444445
1.173583984,4602919.967777777,4604965.424444444
1.173828125,4602839.091111111,4604853.489444445
1.174072266,4603160.869444445,4604865.141111111
1.174316406,4602961.873333333,4604222.913888888
1.174560547,4605794.808888889,4608370.575555556
1.174804688,4377064.407777778,4375976.570555556
1.175048828,4202896.774444444,4201263.906111111
1.175292969,4548202.760555555,4548964.122222222
1.175537109,4608697.612777778,4610885.213333333
1.175781250,4600109.680555556,4601618.562222222
1.176025391,4614183.813333333,4616191.436111111
1.176269531,4617150.267222222,4619372.071666666
1.176513672,4607390.024444444,4609251.221111111
1.176757812,4616026.834444445,4617724.611666666
1.177001953,4625618.806666667,4627585.532777778
1.177246094,4626603.280000000,4628143.202222222
1.177490234,4630466.573333333,4632220.679444444
1.177734375,4631193.310000000,4633386.077222222
1.177978516,4631051.423888889,4632178.490000000
1.178222656,4631336.765555556,4631745.632777778
1.178466797,4638888.909444445,4641988.995555555
1.178710938,4638748.731111111,4641146.601111111
1.178955078,4641778.444444444,4644113.011666667
1.179199219,4646825.367777778,4648550.294444445
1.179443359,4637884.309444444,4640433.343333334
1.179687500,4600414.364444445,4601192.849444444
1.179931641,4640338.418333333,4642662.843333334
1.180175781,4654499.962777778,4656303.332777778
1.180419922,4654400.652777778,4656827.209444445
1.180664062,4658056.834444445,4660651.404444444
1.180908203,4663464.023333333,4665805.680000000
1.181152344,4659747.291666667,4661673.870000000
1.181396484,4666726.851111111,4668599.283333333
1.181640625,4669619.296111112,4671237.408333333
1.181884766,4673444.828888888,4675791.971666667
1.182128906,4674487.573333333,4677241.150000000
1.182373047,4680434.440555556,4682144.011111111
1.182617188,4677815.671666667,4679564.515000000
1.182861328,4676493.482777778,4678435.739444445
1.183105469,4687463.133333334,4689626.682777777
1.183349609,4688974.115555556,4691544.073333333
1.183593750,4679295.481666666,4681437.068888889
1.183837891,4696809.622777778,4699331.160000000
1.184082031,4697644.661111111,4699420.891666667
1.184326172,4664602.111666666,4668215.121111111
1.184570312,4689954.362777778,4692653.584444445
1.184814453,4711884.745000000,4714295.871111111
1.185058594,4714171.788333333,4716899.421666667
1.185302734,4719229.476111111,4720641.844444444
1.185546875,4718500.720555556,4720253.421666667
1.185791016,4719941.774444444,4721981.766111111
1.186035156,4715093.771666666,4715972.931666667
1.186279297,4716193.957777778,4717078.017777778
1.186523438,4712579.400555556,4713040.597777777
1.186767578,4711808.736111111,4712881.713888889
1.187011719,4714753.662222222,4716261.494444445
1.187255859,4652274.939444444,4655413.304444444
1.187500000,4487650.030000000,4486957.097222222
1.187744141,4651429.672222222,4654637.312222222
1.187988281,4724672.775000000,4726665.408888889
1.188232422,4721826.610000000,4723704.318888889
1.188476562,4720788.176666667,4723216.531111111
1.188720703,4723449.484444444,4725861.157222223
1.188964844,4722125.111111111,4724100.336666667
1.189208984,4726164.772777778,4728088.478333334
1.189453125,4724985.953888888,4727351.723333334
1.189697266,4728046.418888889,4730793.899444444
1.189941406,4730783.869444445,4733017.580555555
1.190185547,4732893.474444444,4735838.078888888
1.190429688,4719317.199444445,4722003.190000000
1.190673828,4704571.389444444,4706452.486111111
1.190917969,4729531.766111111,4731970.732222222
1.191162109,4730087.703888888,4732784.502777778
1.191406250,4716946.778333333,4719948.422777778
1.191650391,4732627.547777778,4735190.694444444
1.191894531,4735468.698333333,4738271.687777778
1.192138672,4725803.200555556,4728031.317222223
1.192382812,4733382.661111111,4736220.923333333
1.192626953,4741208.718888889,4744207.040555555
1.192871094,4740925.421666667,4743204.433888889
1.193115234,4743158.970000000,4745828.651666666
1.193359375,4742848.682222222,4745797.528888889
1.193603516,4728232.126111111,4731050.528333333
1.193847656,4721789.103888889,4725176.706666667
1.194091797,4748208.300000000,4750746.372222222
1.194335938,4749315.118333333,4751921.072777778
1.194580078,4749588.935555556,4752528.543333333
1.194824219,4752257.091111111,4754144.602777778
